station_id,lat,lon
41.402897_2.125487,41.402897,2.125487
41.4029_2.034406,41.4029,2.034406
41.4029_2.183005,41.4029,2.183005
41.4029_2.2525,41.4029,2.2525
41.40291_2.057176,41.40291,2.057176
41.40291_2.079947,41.40291,2.079947
41.40291_2.102717,41.40291,2.102717
41.40291_2.217753,41.40291,2.217753
41.402924_2.160236,41.402924,2.160236
41.402924_2.264478,41.402924,2.264478
41.402927_2.000843,41.402927,2.000843
41.402935_2.194983,41.402935,2.194983
41.402935_2.229731,41.402935,2.229731
41.40294_2.137465,41.40294,2.137465
41.402943_2.023613,41.402943,2.023613
41.40295_2.046384,41.40295,2.046384
41.40295_2.114695,41.40295,2.114695
41.40295_2.276456,41.40295,2.276456
41.402958_2.069155,41.402958,2.069155
41.402958_2.091925,41.402958,2.091925
41.40296_2.172214,41.40296,2.172214
41.402966_1.99005,41.402966,1.99005
41.402966_2.241709,41.402966,2.241709
41.40297_2.206961,41.40297,2.206961
41.40298_2.012821,41.40298,2.012821
41.40298_2.149444,41.40298,2.149444
41.402992_2.126674,41.402992,2.126674
41.402992_2.253687,41.402992,2.253687
41.402996_2.035592,41.402996,2.035592
41.402996_2.184192,41.402996,2.184192
41.403_2.103904,41.403,2.103904
41.403_2.21894,41.403,2.21894
41.403004_2.058362,41.403004,2.058362
41.403004_2.081133,41.403004,2.081133
41.40302_2.161422,41.40302,2.161422
41.40302_2.265665,41.40302,2.265665
41.403023_2.002029,41.403023,2.002029
41.40303_2.19617,41.40303,2.19617
41.40303_2.230917,41.40303,2.230917
41.403034_2.138652,41.403034,2.138652
41.403038_2.0248,41.403038,2.0248
41.40304_2.277642,41.40304,2.277642
41.403046_2.04757,41.403046,2.04757
41.403046_2.115882,41.403046,2.115882
41.40305_2.070341,41.40305,2.070341
41.40305_2.093112,41.40305,2.093112
41.403053_2.1734,41.403053,2.1734
41.403057_2.242895,41.403057,2.242895
41.40306_1.991236,41.40306,1.991236
41.40306_2.208148,41.40306,2.208148
41.403072_2.15063,41.403072,2.15063
41.403076_2.014007,41.403076,2.014007
41.403084_2.254873,41.403084,2.254873
41.403088_2.12786,41.403088,2.12786
41.403088_2.185378,41.403088,2.185378
41.40309_2.036778,41.40309,2.036778
41.40309_2.220126,41.40309,2.220126
41.403095_2.10509,41.403095,2.10509
41.4031_1.980444,41.4031,1.980444
41.4031_2.059549,41.4031,2.059549
41.4031_2.082319,41.4031,2.082319
41.40311_2.162608,41.40311,2.162608
41.40311_2.266851,41.40311,2.266851
41.40312_2.003215,41.40312,2.003215
41.403122_2.197356,41.403122,2.197356
41.403122_2.232104,41.403122,2.232104
41.403126_2.139838,41.403126,2.139838
41.403133_2.025986,41.403133,2.025986
41.403133_2.278829,41.403133,2.278829
41.403137_2.117068,41.403137,2.117068
41.40314_2.048757,41.40314,2.048757
41.403145_2.071527,41.403145,2.071527
41.403145_2.094298,41.403145,2.094298
41.40315_2.174587,41.40315,2.174587
41.40315_2.244082,41.40315,2.244082
41.403156_1.992423,41.403156,1.992423
41.403156_2.209334,41.403156,2.209334
41.403168_2.151817,41.403168,2.151817
41.40317_2.015193,41.40317,2.015193
41.403175_2.25606,41.403175,2.25606
41.40318_2.129046,41.40318,2.129046
41.403183_2.186565,41.403183,2.186565
41.403187_2.037964,41.403187,2.037964
41.403187_2.221313,41.403187,2.221313
41.40319_2.060735,41.40319,2.060735
41.40319_2.106276,41.40319,2.106276
41.403194_1.98163,41.403194,1.98163
41.403194_2.083506,41.403194,2.083506
41.403202_2.268038,41.403202,2.268038
41.403206_2.163795,41.403206,2.163795
41.403214_2.004401,41.403214,2.004401
41.403214_2.23329,41.403214,2.23329
41.403217_2.198543,41.403217,2.198543
41.40322_2.141025,41.40322,2.141025
41.403225_2.280016,41.403225,2.280016
41.40323_2.027172,41.40323,2.027172
41.403233_2.118254,41.403233,2.118254
41.403236_2.049943,41.403236,2.049943
41.40324_2.072714,41.40324,2.072714
41.40324_2.095484,41.40324,2.095484
41.40324_2.175773,41.40324,2.175773
41.403244_2.245268,41.403244,2.245268
41.403248_2.210521,41.403248,2.210521
41.40325_1.993609,41.40325,1.993609
41.40326_2.153003,41.40326,2.153003
41.403267_2.01638,41.403267,2.01638
41.40327_2.257246,41.40327,2.257246
41.403275_2.130233,41.403275,2.130233
41.403275_2.187751,41.403275,2.187751
41.40328_2.222499,41.40328,2.222499
41.403282_2.039151,41.403282,2.039151
41.403282_2.107462,41.403282,2.107462
41.403286_2.061921,41.403286,2.061921
41.40329_1.982816,41.40329,1.982816
41.40329_2.084692,41.40329,2.084692
41.403294_2.269224,41.403294,2.269224
41.403297_2.164981,41.403297,2.164981
41.40331_2.005587,41.40331,2.005587
41.40331_2.199729,41.40331,2.199729
41.40331_2.234477,41.40331,2.234477
41.403316_2.142211,41.403316,2.142211
41.403324_2.028358,41.403324,2.028358
41.403328_2.119441,41.403328,2.119441
41.40333_2.051129,41.40333,2.051129
41.403336_2.0739,41.403336,2.0739
41.403336_2.09667,41.403336,2.09667
41.403336_2.176959,41.403336,2.176959
41.403336_2.246455,41.403336,2.246455
41.40334_2.211707,41.40334,2.211707
41.403347_1.994795,41.403347,1.994795
41.403355_2.154189,41.403355,2.154189
41.403362_2.017566,41.403362,2.017566
41.403362_2.258433,41.403362,2.258433
41.40337_2.131419,41.40337,2.131419
41.40337_2.188937,41.40337,2.188937
41.40337_2.223685,41.40337,2.223685
41.403374_2.040337,41.403374,2.040337
41.403378_2.108649,41.403378,2.108649
41.40338_2.063108,41.40338,2.063108
41.40338_2.085878,41.40338,2.085878
41.403385_1.984002,41.403385,1.984002
41.403385_2.270411,41.403385,2.270411
41.403393_2.166167,41.403393,2.166167
41.4034_2.200916,41.4034,2.200916
41.4034_2.235663,41.4034,2.235663
41.403404_2.006774,41.403404,2.006774
41.403408_2.143398,41.403408,2.143398
41.40342_2.029545,41.40342,2.029545
41.40342_2.120627,41.40342,2.120627
41.403427_2.052315,41.403427,2.052315
41.403427_2.097857,41.403427,2.097857
41.403427_2.178146,41.403427,2.178146
41.403427_2.247641,41.403427,2.247641
41.40343_2.075086,41.40343,2.075086
41.403435_2.212894,41.403435,2.212894
41.403442_1.995981,41.403442,1.995981
41.403446_2.155376,41.403446,2.155376
41.403454_2.259619,41.403454,2.259619
41.403458_2.018752,41.403458,2.018752
41.40346_2.132606,41.40346,2.132606
41.40346_2.190124,41.40346,2.190124
41.403465_2.224872,41.403465,2.224872
41.40347_2.041523,41.40347,2.041523
41.403473_2.109835,41.403473,2.109835
41.403477_2.064294,41.403477,2.064294
41.403477_2.087065,41.403477,2.087065
41.40348_1.985189,41.40348,1.985189
41.40348_2.271597,41.40348,2.271597
41.403484_2.167354,41.403484,2.167354
41.403492_2.23685,41.403492,2.23685
41.403496_2.202102,41.403496,2.202102
41.4035_2.00796,41.4035,2.00796
41.403503_2.144584,41.403503,2.144584
41.403515_2.030731,41.403515,2.030731
41.403515_2.121814,41.403515,2.121814
41.40352_2.248828,41.40352,2.248828
41.403522_2.053502,41.403522,2.053502
41.403522_2.099043,41.403522,2.099043
41.403522_2.179332,41.403522,2.179332
41.403526_2.076272,41.403526,2.076272
41.403526_2.21408,41.403526,2.21408
41.403538_1.997167,41.403538,1.997167
41.40354_2.156562,41.40354,2.156562
41.403545_2.260806,41.403545,2.260806
41.403553_2.019938,41.403553,2.019938
41.403557_2.133792,41.403557,2.133792
41.403557_2.19131,41.403557,2.19131
41.403557_2.226058,41.403557,2.226058
41.403564_2.042709,41.403564,2.042709
41.40357_2.111022,41.40357,2.111022
41.403572_2.06548,41.403572,2.06548
41.403572_2.088251,41.403572,2.088251
41.403572_2.272784,41.403572,2.272784
41.403576_1.986375,41.403576,1.986375
41.40358_2.16854,41.40358,2.16854
41.403587_2.203289,41.403587,2.203289
41.403587_2.238036,41.403587,2.238036
41.403595_2.009146,41.403595,2.009146
41.403595_2.14577,41.403595,2.14577
41.403606_2.031917,41.403606,2.031917
41.40361_2.123,41.40361,2.123
41.403614_2.180519,41.403614,2.180519
41.403614_2.250015,41.403614,2.250015
41.403618_2.054688,41.403618,2.054688
41.403618_2.077459,41.403618,2.077459
41.403618_2.10023,41.403618,2.10023
41.403618_2.215267,41.403618,2.215267
41.403633_1.998354,41.403633,1.998354
41.403633_2.157748,41.403633,2.157748
41.40364_2.261992,41.40364,2.261992
41.40365_2.021125,41.40365,2.021125
41.40365_2.192497,41.40365,2.192497
41.40365_2.227245,41.40365,2.227245
41.403652_2.134978,41.403652,2.134978
41.40366_2.043896,41.40366,2.043896
41.40366_2.112208,41.40366,2.112208
41.403664_2.27397,41.403664,2.27397
41.403667_2.066667,41.403667,2.066667
41.403667_2.089437,41.403667,2.089437
41.40367_1.987561,41.40367,1.987561
41.40367_2.169727,41.40367,2.169727
41.40368_2.239223,41.40368,2.239223
41.403683_2.204475,41.403683,2.204475
41.40369_2.010332,41.40369,2.010332
41.40369_2.146957,41.40369,2.146957
41.4037_2.033103,41.4037,2.033103
41.4037_2.124186,41.4037,2.124186
41.403706_2.181705,41.403706,2.181705
41.403706_2.251201,41.403706,2.251201
41.40371_2.055874,41.40371,2.055874
41.40371_2.101416,41.40371,2.101416
41.403713_2.078645,41.403713,2.078645
41.403713_2.216453,41.403713,2.216453
41.40373_1.99954,41.40373,1.99954
41.40373_2.158935,41.40373,2.158935
41.403732_2.263179,41.403732,2.263179
41.40374_2.193683,41.40374,2.193683
41.403744_2.022311,41.403744,2.022311
41.403744_2.136165,41.403744,2.136165
41.403744_2.228431,41.403744,2.228431
41.403755_2.045082,41.403755,2.045082
41.403755_2.113394,41.403755,2.113394
41.403755_2.275157,41.403755,2.275157
41.40376_2.067853,41.40376,2.067853
41.40376_2.090624,41.40376,2.090624
41.403767_1.988747,41.403767,1.988747
41.403767_2.170913,41.403767,2.170913
41.40377_2.240409,41.40377,2.240409
41.403774_2.205662,41.403774,2.205662
41.403786_2.011518,41.403786,2.011518
41.403786_2.148143,41.403786,2.148143
41.403797_2.03429,41.403797,2.03429
41.403797_2.125373,41.403797,2.125373
41.403797_2.252388,41.403797,2.252388
41.4038_2.182892,41.4038,2.182892
41.403805_2.057061,41.403805,2.057061
41.403805_2.102602,41.403805,2.102602
41.403805_2.21764,41.403805,2.21764
41.40381_2.079831,41.40381,2.079831
41.403824_2.000726,41.403824,2.000726
41.403824_2.160121,41.403824,2.160121
41.403824_2.264365,41.403824,2.264365
41.403835_2.19487,41.403835,2.19487
41.403835_2.229618,41.403835,2.229618
41.40384_2.023497,41.40384,2.023497
41.40384_2.137351,41.40384,2.137351
41.403847_2.276344,41.403847,2.276344
41.40385_2.046268,41.40385,2.046268
41.40385_2.114581,41.40385,2.114581
41.403854_2.069039,41.403854,2.069039
41.403854_2.09181,41.403854,2.09181
41.40386_2.1721,41.40386,2.1721
41.403862_1.989933,41.403862,1.989933
41.403862_2.241596,41.403862,2.241596
41.403866_2.206848,41.403866,2.206848
41.403877_2.149329,41.403877,2.149329
41.40388_2.012705,41.40388,2.012705
41.40389_2.253574,41.40389,2.253574
41.403893_2.035476,41.403893,2.035476
41.403893_2.126559,41.403893,2.126559
41.403893_2.184078,41.403893,2.184078
41.4039_2.058247,41.4039,2.058247
41.4039_2.103788,41.4039,2.103788
41.4039_2.218826,41.4039,2.218826
41.403904_2.081018,41.403904,2.081018
41.403915_2.161308,41.403915,2.161308
41.403915_2.265552,41.403915,2.265552
41.40392_2.001912,41.40392,2.001912
41.403927_2.196056,41.403927,2.196056
41.403927_2.230804,41.403927,2.230804
41.40393_2.138537,41.40393,2.138537
41.403934_2.024683,41.403934,2.024683
41.40394_2.27753,41.40394,2.27753
41.403942_2.115767,41.403942,2.115767
41.403946_2.047455,41.403946,2.047455
41.40395_2.070225,41.40395,2.070225
41.40395_2.092996,41.40395,2.092996
41.403954_2.173286,41.403954,2.173286
41.403957_1.99112,41.403957,1.99112
41.403957_2.242782,41.403957,2.242782
41.40396_2.208035,41.40396,2.208035
41.403973_2.150516,41.403973,2.150516
41.403976_2.013891,41.403976,2.013891
41.403984_2.127745,41.403984,2.127745
41.403984_2.254761,41.403984,2.254761
41.403988_2.036662,41.403988,2.036662
41.403988_2.185264,41.403988,2.185264
41.40399_2.220013,41.40399,2.220013
41.403996_1.980327,41.403996,1.980327
41.403996_2.059433,41.403996,2.059433
41.403996_2.082204,41.403996,2.082204
41.403996_2.104975,41.403996,2.104975
41.404007_2.266739,41.404007,2.266739
41.40401_2.162494,41.40401,2.162494
41.404015_2.003098,41.404015,2.003098
41.404022_2.197243,41.404022,2.197243
41.404022_2.231991,41.404022,2.231991
41.404026_2.139724,41.404026,2.139724
41.40403_2.02587,41.40403,2.02587
41.404034_2.278717,41.404034,2.278717
41.404037_2.116953,41.404037,2.116953
41.40404_2.048641,41.40404,2.048641
41.404045_2.071412,41.404045,2.071412
41.404045_2.094183,41.404045,2.094183
41.404045_2.174473,41.404045,2.174473
41.40405_2.243969,41.40405,2.243969
41.404053_1.992306,41.404053,1.992306
41.404053_2.209221,41.404053,2.209221
41.404064_2.151702,41.404064,2.151702
41.40407_2.015077,41.40407,2.015077
41.404076_2.255947,41.404076,2.255947
41.40408_2.128932,41.40408,2.128932
41.40408_2.186451,41.40408,2.186451
41.404083_2.037848,41.404083,2.037848
41.404083_2.221199,41.404083,2.221199
41.404087_2.106161,41.404087,2.106161
41.40409_1.981513,41.40409,1.981513
41.40409_2.06062,41.40409,2.06062
41.40409_2.08339,41.40409,2.08339
41.404102_2.163681,41.404102,2.163681
41.404102_2.267925,41.404102,2.267925
41.40411_2.004285,41.40411,2.004285
41.404114_2.198429,41.404114,2.198429
41.404114_2.233177,41.404114,2.233177
41.40412_2.14091,41.40412,2.14091
41.404125_2.027056,41.404125,2.027056
41.404125_2.279903,41.404125,2.279903
41.404133_2.11814,41.404133,2.11814
41.404137_2.049827,41.404137,2.049827
41.404137_2.095369,41.404137,2.095369
41.40414_2.072598,41.40414,2.072598
41.40414_2.175659,41.40414,2.175659
41.40414_2.245156,41.40414,2.245156
41.40415_2.210407,41.40415,2.210407
41.404152_1.993492,41.404152,1.993492
41.40416_2.152889,41.40416,2.152889
41.404167_2.016263,41.404167,2.016263
41.404167_2.257134,41.404167,2.257134
41.404175_2.130118,41.404175,2.130118
41.404175_2.187637,41.404175,2.187637
41.40418_2.039035,41.40418,2.039035
41.40418_2.222386,41.40418,2.222386
41.404182_2.107347,41.404182,2.107347
41.404186_1.9827,41.404186,1.9827
41.404186_2.061806,41.404186,2.061806
41.404186_2.084577,41.404186,2.084577
41.404194_2.269112,41.404194,2.269112
41.404198_2.164867,41.404198,2.164867
41.404205_2.005471,41.404205,2.005471
41.404205_2.234364,41.404205,2.234364
41.40421_2.199616,41.40421,2.199616
41.404213_2.142097,41.404213,2.142097
41.40422_2.028242,41.40422,2.028242
41.404224_2.119326,41.404224,2.119326
41.40423_2.051013,41.40423,2.051013
41.404232_2.073784,41.404232,2.073784
41.404232_2.096555,41.404232,2.096555
41.404232_2.176845,41.404232,2.176845
41.404236_2.246342,41.404236,2.246342
41.40424_2.211594,41.40424,2.211594
41.404247_1.994678,41.404247,1.994678
41.40425_2.154075,41.40425,2.154075
41.40426_2.25832,41.40426,2.25832
41.404263_2.01745,41.404263,2.01745
41.404266_2.131305,41.404266,2.131305
41.404266_2.188824,41.404266,2.188824
41.40427_2.223572,41.40427,2.223572
41.404274_2.040221,41.404274,2.040221
41.404278_2.108534,41.404278,2.108534
41.40428_1.983886,41.40428,1.983886
41.40428_2.062992,41.40428,2.062992
41.40428_2.085763,41.40428,2.085763
41.404285_2.270298,41.404285,2.270298
41.40429_2.166054,41.40429,2.166054
41.4043_2.006657,41.4043,2.006657
41.4043_2.200802,41.4043,2.200802
41.4043_2.23555,41.4043,2.23555
41.40431_2.143283,41.40431,2.143283
41.404316_2.029428,41.404316,2.029428
41.40432_2.120512,41.40432,2.120512
41.404324_2.0522,41.404324,2.0522
41.404327_2.074971,41.404327,2.074971
41.404327_2.097742,41.404327,2.097742
41.404327_2.178032,41.404327,2.178032
41.404327_2.247529,41.404327,2.247529
41.40433_2.21278,41.40433,2.21278
41.404343_1.995865,41.404343,1.995865
41.404346_2.155262,41.404346,2.155262
41.404354_2.259507,41.404354,2.259507
41.404358_2.018636,41.404358,2.018636
41.40436_2.132491,41.40436,2.132491
41.40436_2.19001,41.40436,2.19001
41.40436_2.224759,41.40436,2.224759
41.40437_2.041407,41.40437,2.041407
41.40437_2.10972,41.40437,2.10972
41.404373_2.064178,41.404373,2.064178
41.404377_2.086949,41.404377,2.086949
41.404377_2.271485,41.404377,2.271485
41.40438_1.985072,41.40438,1.985072
41.404385_2.16724,41.404385,2.16724
41.404392_2.201988,41.404392,2.201988
41.404392_2.236737,41.404392,2.236737
41.404396_2.007843,41.404396,2.007843
41.4044_2.144469,41.4044,2.144469
41.40441_2.030615,41.40441,2.030615
41.404415_2.121699,41.404415,2.121699
41.40442_2.053386,41.40442,2.053386
41.40442_2.179218,41.40442,2.179218
41.40442_2.248715,41.40442,2.248715
41.404423_2.076157,41.404423,2.076157
41.404423_2.098928,41.404423,2.098928
41.404427_2.213967,41.404427,2.213967
41.404438_1.997051,41.404438,1.997051
41.404438_2.156448,41.404438,2.156448
41.404446_2.260693,41.404446,2.260693
41.404453_2.019822,41.404453,2.019822
41.404453_2.133677,41.404453,2.133677
41.404453_2.191197,41.404453,2.191197
41.404457_2.225945,41.404457,2.225945
41.404465_2.042593,41.404465,2.042593
41.404465_2.110907,41.404465,2.110907
41.40447_2.065365,41.40447,2.065365
41.40447_2.088136,41.40447,2.088136
41.40447_2.272671,41.40447,2.272671
41.404476_1.986258,41.404476,1.986258
41.404476_2.168426,41.404476,2.168426
41.404484_2.237923,41.404484,2.237923
41.404488_2.203175,41.404488,2.203175
41.40449_2.00903,41.40449,2.00903
41.404495_2.145656,41.404495,2.145656
41.404507_2.031801,41.404507,2.031801
41.404507_2.122885,41.404507,2.122885
41.40451_2.249902,41.40451,2.249902
41.404514_2.054572,41.404514,2.054572
41.404514_2.100114,41.404514,2.100114
41.404514_2.180405,41.404514,2.180405
41.40452_2.077343,41.40452,2.077343
41.40452_2.215153,41.40452,2.215153
41.404533_1.998237,41.404533,1.998237
41.404533_2.157634,41.404533,2.157634
41.404537_2.26188,41.404537,2.26188
41.40455_2.021008,41.40455,2.021008
41.40455_2.134864,41.40455,2.134864
41.40455_2.192383,41.40455,2.192383
41.40455_2.227132,41.40455,2.227132
41.40456_2.04378,41.40456,2.04378
41.40456_2.112093,41.40456,2.112093
41.404564_2.066551,41.404564,2.066551
41.404564_2.089322,41.404564,2.089322
41.404564_2.273858,41.404564,2.273858
41.40457_1.987444,41.40457,1.987444
41.40457_2.169613,41.40457,2.169613
41.404575_2.23911,41.404575,2.23911
41.40458_2.204361,41.40458,2.204361
41.40459_2.010216,41.40459,2.010216
41.40459_2.146842,41.40459,2.146842
41.404602_2.032987,41.404602,2.032987
41.404602_2.124072,41.404602,2.124072
41.404606_2.181591,41.404606,2.181591
41.404606_2.251088,41.404606,2.251088
41.40461_2.055759,41.40461,2.055759
41.40461_2.101301,41.40461,2.101301
41.40461_2.21634,41.40461,2.21634
41.404613_2.07853,41.404613,2.07853
41.40463_1.999423,41.40463,1.999423
41.40463_2.158821,41.40463,2.158821
41.40463_2.263066,41.40463,2.263066
41.40464_2.19357,41.40464,2.19357
41.40464_2.228318,41.40464,2.228318
41.404644_2.022195,41.404644,2.022195
41.404644_2.13605,41.404644,2.13605
41.40465_2.113279,41.40465,2.113279
41.404655_2.044966,41.404655,2.044966
41.404655_2.275044,41.404655,2.275044
41.40466_2.067737,41.40466,2.067737
41.40466_2.090508,41.40466,2.090508
41.404663_2.170799,41.404663,2.170799
41.404667_1.988631,41.404667,1.988631
41.40467_2.240296,41.40467,2.240296
41.404675_2.205548,41.404675,2.205548
41.404682_2.148029,41.404682,2.148029
41.404686_2.011402,41.404686,2.011402
41.404697_2.034174,41.404697,2.034174
41.404697_2.125258,41.404697,2.125258
41.404697_2.252275,41.404697,2.252275
41.4047_2.182778,41.4047,2.182778
41.404705_2.056945,41.404705,2.056945
41.404705_2.079716,41.404705,2.079716
41.404705_2.102487,41.404705,2.102487
41.404705_2.217526,41.404705,2.217526
41.40472_2.160007,41.40472,2.160007
41.404724_2.00061,41.404724,2.00061
41.404724_2.264253,41.404724,2.264253
41.40473_2.194756,41.40473,2.194756
41.404736_2.137237,41.404736,2.137237
41.404736_2.229505,41.404736,2.229505
41.40474_2.023381,41.40474,2.023381
41.404747_2.046153,41.404747,2.046153
41.404747_2.114466,41.404747,2.114466
41.404747_2.276231,41.404747,2.276231
41.404755_2.068924,41.404755,2.068924
41.404755_2.091695,41.404755,2.091695
41.40476_2.171986,41.40476,2.171986
41.404762_1.989817,41.404762,1.989817
41.404762_2.241483,41.404762,2.241483
41.404766_2.206734,41.404766,2.206734
41.404778_2.149215,41.404778,2.149215
41.40478_2.012589,41.40478,2.012589
41.40479_2.126444,41.40479,2.126444
41.40479_2.253461,41.40479,2.253461
41.404793_2.03536,41.404793,2.03536
41.404793_2.183964,41.404793,2.183964
41.404797_2.103673,41.404797,2.103673
41.404797_2.218713,41.404797,2.218713
41.4048_2.058131,41.4048,2.058131
41.4048_2.080903,41.4048,2.080903
41.404816_2.161194,41.404816,2.161194
41.404816_2.26544,41.404816,2.26544
41.40482_2.001796,41.40482,2.001796
41.404827_2.195943,41.404827,2.195943
41.404827_2.230691,41.404827,2.230691
41.40483_2.138423,41.40483,2.138423
41.404835_2.024567,41.404835,2.024567
41.40484_2.277418,41.40484,2.277418
41.404842_2.047339,41.404842,2.047339
41.404842_2.115652,41.404842,2.115652
41.404846_2.092881,41.404846,2.092881
41.40485_2.07011,41.40485,2.07011
41.40485_2.173172,41.40485,2.173172
41.404854_2.24267,41.404854,2.24267
41.404858_1.991003,41.404858,1.991003
41.404858_2.207921,41.404858,2.207921
41.40487_2.150402,41.40487,2.150402
41.404877_2.013775,41.404877,2.013775
41.40488_2.254648,41.40488,2.254648
41.404884_2.127631,41.404884,2.127631
41.404884_2.185151,41.404884,2.185151
41.40489_2.036546,41.40489,2.036546
41.40489_2.219899,41.40489,2.219899
41.404892_2.10486,41.404892,2.10486
41.404896_1.98021,41.404896,1.98021
41.404896_2.059318,41.404896,2.059318
41.404896_2.082089,41.404896,2.082089
41.404907_2.16238,41.404907,2.16238
41.404907_2.266626,41.404907,2.266626
41.404915_2.002982,41.404915,2.002982
41.40492_2.197129,41.40492,2.197129
41.40492_2.231878,41.40492,2.231878
41.404926_2.139609,41.404926,2.139609
41.40493_2.025754,41.40493,2.025754
41.40493_2.278604,41.40493,2.278604
41.404938_2.048525,41.404938,2.048525
41.404938_2.116838,41.404938,2.116838
41.40494_2.071296,41.40494,2.071296
41.40494_2.094068,41.40494,2.094068
41.404945_2.174359,41.404945,2.174359
41.40495_2.243856,41.40495,2.243856
41.404953_1.992189,41.404953,1.992189
41.404953_2.209107,41.404953,2.209107
41.404964_2.151588,41.404964,2.151588
41.40497_2.014961,41.40497,2.014961
41.404976_2.128817,41.404976,2.128817
41.404976_2.255834,41.404976,2.255834
41.40498_2.186337,41.40498,2.186337
41.404984_2.037733,41.404984,2.037733
41.404984_2.221086,41.404984,2.221086
41.404987_2.060504,41.404987,2.060504
41.404987_2.106046,41.404987,2.106046
41.40499_1.981397,41.40499,1.981397
41.40499_2.083275,41.40499,2.083275
41.405_2.267812,41.405,2.267812
41.405003_2.163567,41.405003,2.163567
41.40501_2.004168,41.40501,2.004168
41.405014_2.198316,41.405014,2.198316
41.405014_2.233064,41.405014,2.233064
41.405018_2.140796,41.405018,2.140796
41.40502_2.279791,41.40502,2.279791
41.405025_2.02694,41.405025,2.02694
41.40503_2.118025,41.40503,2.118025
41.405033_2.049711,41.405033,2.049711
41.405037_2.072483,41.405037,2.072483
41.405037_2.095254,41.405037,2.095254
41.405037_2.175545,41.405037,2.175545
41.40504_2.245043,41.40504,2.245043
41.405045_2.210294,41.405045,2.210294
41.40505_1.993376,41.40505,1.993376
41.405056_2.152774,41.405056,2.152774
41.405064_2.016147,41.405064,2.016147
41.405067_2.257021,41.405067,2.257021
41.40507_2.130004,41.40507,2.130004
41.40507_2.187524,41.40507,2.187524
41.405075_2.222272,41.405075,2.222272
41.40508_2.038919,41.40508,2.038919
41.405083_2.06169,41.405083,2.06169
41.405083_2.107233,41.405083,2.107233
41.405087_1.982583,41.405087,1.982583
41.405087_2.084461,41.405087,2.084461
41.40509_2.268999,41.40509,2.268999
41.405094_2.164753,41.405094,2.164753
41.405106_2.005355,41.405106,2.005355
41.405106_2.199502,41.405106,2.199502
41.405106_2.234251,41.405106,2.234251
41.405113_2.141982,41.405113,2.141982
41.40512_2.028126,41.40512,2.028126
41.405125_2.119211,41.405125,2.119211
41.40513_2.050898,41.40513,2.050898
41.405132_2.073669,41.405132,2.073669
41.405132_2.09644,41.405132,2.09644
41.405132_2.176732,41.405132,2.176732
41.405132_2.246229,41.405132,2.246229
41.40514_2.21148,41.40514,2.21148
41.405144_1.994562,41.405144,1.994562
41.40515_2.153961,41.40515,2.153961
41.40516_2.017334,41.40516,2.017334
41.40516_2.258207,41.40516,2.258207
41.405167_2.13119,41.405167,2.13119
41.405167_2.18871,41.405167,2.18871
41.40517_2.040105,41.40517,2.040105
41.40517_2.223459,41.40517,2.223459
41.405174_2.108419,41.405174,2.108419
41.405178_2.062876,41.405178,2.062876
41.405178_2.085648,41.405178,2.085648
41.40518_1.983769,41.40518,1.983769
41.405186_2.270186,41.405186,2.270186
41.40519_2.165939,41.40519,2.165939
41.405197_2.235437,41.405197,2.235437
41.4052_2.006541,41.4052,2.006541
41.4052_2.200689,41.4052,2.200689
41.405205_2.143169,41.405205,2.143169
41.405216_2.029312,41.405216,2.029312
41.40522_2.120398,41.40522,2.120398
41.405224_2.052084,41.405224,2.052084
41.405224_2.097627,41.405224,2.097627
41.405224_2.177918,41.405224,2.177918
41.405224_2.247416,41.405224,2.247416
41.405228_2.074855,41.405228,2.074855
41.40523_2.212667,41.40523,2.212667
41.40524_1.995748,41.40524,1.995748
41.405243_2.155147,41.405243,2.155147
41.40525_2.259394,41.40525,2.259394
41.405254_2.01852,41.405254,2.01852
41.40526_2.132376,41.40526,2.132376
41.40526_2.189897,41.40526,2.189897
41.405262_2.224645,41.405262,2.224645
41.405266_2.041291,41.405266,2.041291
41.40527_2.109605,41.40527,2.109605
41.405273_2.064063,41.405273,2.064063
41.405273_2.086834,41.405273,2.086834
41.405277_1.984955,41.405277,1.984955
41.405277_2.271372,41.405277,2.271372
41.40528_2.167126,41.40528,2.167126
41.40529_2.236624,41.40529,2.236624
41.405293_2.201875,41.405293,2.201875
41.405296_2.007727,41.405296,2.007727
41.4053_2.144355,41.4053,2.144355
41.40531_2.030499,41.40531,2.030499
41.40531_2.121584,41.40531,2.121584
41.40532_2.05327,41.40532,2.05327
41.40532_2.098813,41.40532,2.098813
41.40532_2.179104,41.40532,2.179104
41.40532_2.248602,41.40532,2.248602
41.405323_2.076042,41.405323,2.076042
41.405323_2.213853,41.405323,2.213853
41.405334_1.996934,41.405334,1.996934
41.40534_2.156334,41.40534,2.156334
41.405342_2.260581,41.405342,2.260581
41.40535_2.019706,41.40535,2.019706
41.405354_2.133563,41.405354,2.133563
41.405354_2.191083,41.405354,2.191083
41.405354_2.225832,41.405354,2.225832
41.40536_2.042478,41.40536,2.042478
41.405365_2.110792,41.405365,2.110792
41.40537_2.065249,41.40537,2.065249
41.40537_2.088021,41.40537,2.088021
41.40537_2.272559,41.40537,2.272559
41.405373_1.986141,41.405373,1.986141
41.405376_2.168312,41.405376,2.168312
41.405384_2.203062,41.405384,2.203062
41.405384_2.23781,41.405384,2.23781
